Entity,Code,Year,Annual CO₂ emissions (ton),Carbon intensity of GDP (kg CO2e per 2021 PPP $),"GDP per capita, PPP (constant 2021 international $)",Life expectancy - Sex: all - Age: 0 - Variant: estimates,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),Annual CO₂ emissions from flaring (ton),Annual CO₂ emissions from cement (ton),Annual CO₂ emissions from gas (ton),Annual CO₂ emissions from oil (ton),Annual CO₂ emissions from coal (ton),Share of annual CO₂ emissions embedded in trade (percentage),Annual CO₂ emissions (ton per capita),"GDP per capita (PPP, constant 2021 international $)","Population (historical, persons)"
United Arab Emirates,ARE,2001,101417960.0,0.3088641,88045.195,77.621,27.193998,2153369.0,2311487.0,61928930.0,34954560.0,69616.0,-4.1209426,27.236565,51263.375,3723596.0
United Arab Emirates,ARE,2002,84649070.0,0.30825362,84871.6,78.721,26.16198,1855822.0,2599116.0,69525030.0,10310047.0,359056.0,14.051915,21.39316,54077.47,3956829.0
United Arab Emirates,ARE,2003,106443120.0,0.29782882,87150.88,79.6,25.956045,1996819.0,2909378.0,72211280.0,28904296.0,421345.0,18.120054,25.389149,59823.266,4192465.0
United Arab Emirates,ARE,2004,111702584.0,0.28731233,90388.984,80.272,25.969872,1670442.0,3204380.0,77073384.0,29278068.0,476304.0,18.698174,25.220928,64925.67,4428964.0
United Arab Emirates,ARE,2005,114399416.0,0.2917382,89986.13,80.779,26.252394,1709774.0,3484123.0,78226400.0,30429520.0,549600.0,26.623178,24.523987,65599.055,4664797.0
United Arab Emirates,ARE,2006,121705080.0,0.2758807,92044.516,81.155,25.393305,1795937.0,4588403.0,82560910.0,31693600.0,1066224.0,41.042934,24.296766,67830.93,5009106.0
United Arab Emirates,ARE,2007,133124510.0,0.28827402,84581.87,81.438,24.382755,1725476.0,5793455.0,91295890.0,33796736.0,512960.03,42.393635,23.668095,65412.8,5624640.0
United Arab Emirates,ARE,2008,153683520.0,0.33457497,77891.99,81.591,26.06071,1597156.0,7834927.0,107804760.0,35068976.0,1377697.0,43.307213,24.383879,63862.086,6302669.0
United Arab Emirates,ARE,2009,168013250.0,0.35541946,69358.0,81.679,24.65118,1590404.0,6829999.0,113470420.0,45081856.0,1040576.0,21.618267,25.050198,58860.535,6707063.0
United Arab Emirates,ARE,2010,184842300.0,0.363812,68799.93,81.886,25.030241,1656015.0,6453416.0,116869256.0,57386704.0,2476913.0,12.743031,26.640587,60112.402,6938372.0
United Arab Emirates,ARE,2011,197573140.0,0.3530993,70662.516,81.898,24.950884,1720310.0,5661906.0,130170930.0,58345536.0,1674448.0,13.146007,27.442863,65307.0,7199436.0
United Arab Emirates,ARE,2012,207392260.0,0.3619459,69158.83,81.913,25.031754,1784605.0,5216293.0,132609830.0,62534590.0,5246941.0,11.577629,27.662916,66007.0,7497122.0
United Arab Emirates,ARE,2013,213335140.0,0.36296698,69806.95,81.95,25.33762,2331478.0,5467905.0,136410720.0,62405250.0,6719776.0,13.257061,27.239428,66825.305,7831851.0
United Arab Emirates,ARE,2014,209979540.0,0.35377908,69409.04,81.99,24.555466,1742860.0,7159856.0,133341630.0,60253428.0,7481758.0,15.236052,25.492605,67791.39,8236880.0
United Arab Emirates,ARE,2015,225683630.0,0.345886,70234.734,82.076,24.29321,1801703.0,7159856.0,134155180.0,76063410.0,6503495.0,10.066375,26.016504,71319.61,8674633.0
United Arab Emirates,ARE,2016,226604720.0,0.33654398,70573.99,82.195,23.751253,1466635.0,5902516.0,134909950.0,77345790.0,6979807.0,10.135302,25.092228,74292.95,9030873.0
United Arab Emirates,ARE,2017,212913220.0,0.32155445,68871.85,82.388,22.14605,1835380.0,6077146.0,119959360.0,76969544.0,8071791.5,13.010499,23.056704,73973.29,9234330.0
United Arab Emirates,ARE,2018,209702220.0,0.29065436,68854.97,82.449,20.012997,2276894.0,6007294.0,117577760.0,76567250.0,7273040.0,17.726927,22.435556,74206.484,9346870.0
United Arab Emirates,ARE,2019,219775680.0,0.3037381,68887.84,82.596,20.923862,1692512.0,5623107.0,130966020.0,74759620.0,6734432.0,9.511014,23.435602,74396.14,9377855.0
United Arab Emirates,ARE,2020,217379580.0,0.31610107,65784.68,81.936,20.794607,1796198.0,5203993.0,132351016.0,69941930.0,8086447.5,-0.40492487,23.006712,70188.27,9448529.0
United Arab Emirates,ARE,2021,216231700.0,0.3119501,67401.125,79.083,21.025785,1633968.0,5238919.0,124621610.0,74910510.0,9826688.0,7.0023556,22.089128,72460.04,9789055.0
United Arab Emirates,ARE,2022,225977250.0,0.29819408,68867.83,80.487,20.535978,1743296.0,5238919.0,125779180.0,84125780.0,9090067.0,8.535281,22.063599,77203.67,10242085.0
United Kingdom,GBR,1990,601945100.0,0.29650468,34307.938,75.738,10.172463,6787080.0,7295263.0,113517624.0,217799800.0,252689660.0,11.198576,10.4927225,26189.0,57367867.0
United Kingdom,GBR,1991,609412700.0,0.30451354,33824.715,75.911,10.300085,6260327.0,5994176.0,121693416.0,218390340.0,253622510.0,10.993888,10.588317,25792.014,57555199.0
United Kingdom,GBR,1992,593845950.0,0.29647774,33868.664,76.307,10.041306,6444191.0,5456386.0,122295510.0,218446770.0,237746930.0,16.579792,10.288521,25790.186,57719273.0
United Kingdom,GBR,1993,579612540.0,0.2812448,34628.816,76.16,9.739175,6635621.0,5524922.0,137590690.0,219163180.0,207685860.0,13.347244,10.017321,26349.342,57861037.0
United Kingdom,GBR,1994,574016900.0,0.26721182,35869.21,76.72,9.584678,7425508.0,6367810.0,145455300.0,215736320.0,195375630.0,13.129103,9.896297,27277.543,58003200.0
United Kingdom,GBR,1995,566158900.0,0.2575398,36680.137,76.614,9.446595,8341181.0,6284903.0,154253800.0,211595040.0,181699260.0,13.58688,9.735405,27861.215,58154632.0
United Kingdom,GBR,1996,586760700.0,0.2598899,37531.527,76.872,9.754065,8706841.0,6416449.0,177542510.0,216892460.0,173071520.0,14.437449,10.0647545,28472.248,58298563.0
United Kingdom,GBR,1997,562708160.0,0.23857984,39278.53,77.139,9.371065,7210749.0,6710493.0,182886750.0,207743340.0,154728660.0,19.163816,9.62765,29259.764,58447091.0
United Kingdom,GBR,1998,568543700.0,0.23098736,40496.863,77.275,9.354263,7448362.0,6838169.0,191361380.0,204933890.0,154087840.0,22.105164,9.697672,30077.385,58626822.0
United Kingdom,GBR,1999,561649600.0,0.22274572,41596.47,77.373,9.265435,6170552.0,6530861.0,205231250.0,201663020.0,138313400.0,21.146475,9.545588,30932.537,58838663.0
United Kingdom,GBR,2000,569033660.0,0.21660303,43247.637,77.849,9.367569,6446023.0,6331884.0,210131000.0,198237970.0,144443090.0,30.364843,9.635275,31946.037,59057333.0
United Kingdom,GBR,2001,577970560.0,0.21546821,44189.855,78.121,9.521509,6493080.0,5843838.0,210160350.0,198650750.0,153533660.0,25.386063,9.748509,32660.441,59288095.0
United Kingdom,GBR,2002,560273200.0,0.20565002,44793.324,78.237,9.211748,6178655.0,5988265.0,207030380.0,196130340.0,141691090.0,30.894411,9.40991,33271.3,59540764.0
United Kingdom,GBR,2003,571618750.0,0.20429422,45990.715,78.33,9.3956375,5563120.0,5867549.0,208462270.0,194397360.0,153102780.0,30.418516,9.555585,34232.426,59820385.0
United Kingdom,GBR,2004,573429760.0,0.1995751,46853.793,78.9,9.35085,5618775.0,5976630.0,211734180.0,197952290.0,147662290.0,32.020214,9.530167,34865.78,60169964.0
United Kingdom,GBR,2005,570338370.0,0.193709,47804.785,79.106,9.260218,5991193.0,5941163.0,205437840.0,200447660.0,148032660.0,31.046812,9.412128,35623.625,60596107.0
United Kingdom,GBR,2006,567845600.0,0.18934958,48584.438,79.347,9.199442,5271742.0,5892780.0,194126400.0,197183100.0,160843760.0,32.32074,9.301154,36214.07,61051093.0
United Kingdom,GBR,2007,559566460.0,0.18136585,49472.984,79.534,8.972711,5417125.0,6117015.0,196519580.0,196160260.0,150843500.0,33.995403,9.09334,36816.676,61535859.0
United Kingdom,GBR,2008,544932400.0,0.17637227,48963.023,79.655,8.63572,4749941.0,5204877.0,202654960.0,188799540.0,139219100.0,31.410574,8.785364,36264.79,62027303.0
United Kingdom,GBR,2009,494107700.0,0.16746008,46348.754,80.156,7.761566,4880534.0,3721209.0,188070480.0,180263890.0,113823150.0,26.537384,7.9049363,34402.36,62506222.0
United Kingdom,GBR,2010,511904580.0,0.16965337,47013.883,80.391,7.9760633,4737995.0,3792010.0,201927120.0,179848420.0,118030370.0,31.4476,8.124634,34754.473,63006482.0
United Kingdom,GBR,2011,469713300.0,0.15380135,47178.918,80.796,7.2561812,4453032.0,4096816.0,168235550.0,172059740.0,117149670.0,29.697332,7.3959785,34971.0,63509285.0
United Kingdom,GBR,2012,487476770.0,0.15883385,47550.94,80.859,7.552699,3645807.0,3723954.0,158239900.0,170288370.0,148005460.0,29.718508,7.62153,35243.64,63960488.0
United Kingdom,GBR,2013,477611260.0,0.15245286,48083.805,80.923,7.3305135,4215954.0,4029110.0,157622220.0,165756480.0,142456580.0,28.846745,7.4175463,35660.56,64389386.0
